Codigo;Decibelios medidos;Fecha/Hora medicion
BI-RUI-C003;50.40;2025-12-28 02:30:59.553
BI-RUI-006;81.046;2025-12-28 02:31:07.52
BI-RUI-001;67.278;2025-12-28 02:31:16.693
BI-RUI-007;57.089;2025-12-28 02:31:27.96
BI-RUI-C001;65.5;2025-12-28 02:31:49.09
BI-RUI-P010;57.9;2025-12-28 02:32:48.927
BI-RUI-C011;55.30;2025-12-28 02:32:51.333
BI-RUI-C016;47.1;2025-12-28 02:33:01.147
BI-RUI-C018;65.40;2025-12-28 02:33:09.88
BI-RUI-008;68.263;2025-12-28 02:33:43.323
BI-RUI-023;57.00;2025-12-28 02:33:48.247
BI-RUI-010;71.231;2025-12-28 02:33:53.543
BI-RUI-C008;52.5;2025-12-28 02:34:02.903
BI-RUI-P004;49.0;2025-12-28 02:34:22.687
BI-RUI-C025;38.70;2025-12-28 02:34:39.097
BI-RUI-P006;65.1;2025-12-28 02:34:57.85
BI-RUI-P001;51.1;2025-12-28 02:35:27.32
BI-RUI-011;54.280;2025-12-28 02:36:07.92
BI-RUI-C020;70.10;2025-12-28 02:36:20.813
BI-RUI-P003;54.4;2025-12-28 02:36:40.83
BI-RUI-005;62.684;2025-12-28 02:37:36.32
BI-RUI-009;64.829;2025-12-28 02:37:53.293
BI-RUI-BR15;64.40;2025-12-28 02:38:00.607
BI-RUI-P012;63.9;2025-12-28 02:38:10.327
BI-RUI-C025;38.40;2025-12-28 02:40:01.17
BI-RUI-025;63.90;2025-12-28 02:40:25.64
BI-RUI-C005;55.9;2025-12-28 02:40:32.28
BI-RUI-P011;67.0;2025-12-28 02:40:49.347
BI-RUI-020;56.00;2025-12-28 02:40:58.787
BI-RUI-BR11;54.240;2025-12-28 02:41:16.63
BI-RUI-C006;66.6;2025-12-28 02:41:23.587
BI-RUI-C009;52.2;2025-12-28 02:41:29.273
BI-RUI-C002;75.1;2025-12-28 02:41:38.963
BI-RUI-P002;30.7;2025-12-28 02:42:17.95
BI-RUI-C012;60.5;2025-12-28 02:42:18.217
BI-RUI-021;61.90;2025-12-28 02:43:37.523
BI-RUI-015;74.205;2025-12-28 02:43:53.9
BI-RUI-C015;59.40;2025-12-28 02:44:07.06
BI-RUI-P005;61.1;2025-12-28 02:44:20.687
BI-RUI-C005;61.0;2025-12-28 02:45:04.537
BI-RUI-BR8;50.30;2025-12-28 02:45:14.07
BI-RUI-022;80.40;2025-12-28 02:45:14.427
BI-RUI-017;70.670;2025-12-28 02:45:28.803
BI-RUI-C025;36.90;2025-12-28 02:45:31.477
BI-RUI-004;65.729;2025-12-28 02:45:37.54
BI-RUI-019;61.973;2025-12-28 02:45:48.68
BI-RUI-007;57.393;2025-12-28 02:46:15.153
BI-RUI-C003;58.00;2025-12-28 02:46:16.793
BI-RUI-001;70.527;2025-12-28 02:46:18.827
BI-RUI-006;79.570;2025-12-28 02:46:19.437
BI-RUI-C004;74.8;2025-12-28 02:46:21.31
BI-RUI-C001;69.2;2025-12-28 02:47:12.007
BI-RUI-P010;55.7;2025-12-28 02:47:49.29
BI-RUI-C016;47.8;2025-12-28 02:48:07.903
BI-RUI-C018;59.80;2025-12-28 02:48:16.64
BI-RUI-C011;50.30;2025-12-28 02:48:17.653
BI-RUI-008;65.106;2025-12-28 02:48:33.233
BI-RUI-010;70.376;2025-12-28 02:48:54.36
BI-RUI-023;51.50;2025-12-28 02:49:06.067
BI-RUI-C008;53.0;2025-12-28 02:49:24.74
BI-RUI-P006;61.8;2025-12-28 02:49:58.2
BI-RUI-P001;46.6;2025-12-28 02:50:27.61
BI-RUI-C025;56.20;2025-12-28 02:50:48.3
BI-RUI-011;46.500;2025-12-28 02:50:56.643
BI-RUI-P003;50.1;2025-12-28 02:51:41.26
BI-RUI-C020;69.00;2025-12-28 02:51:52.84
BI-RUI-009;58.507;2025-12-28 02:52:36.33
BI-RUI-005;59.449;2025-12-28 02:52:44.25
BI-RUI-BR15;62.40;2025-12-28 02:53:23.427
BI-RUI-P007;58.4;2025-12-28 02:53:35.82
BI-RUI-P014;53.9;2025-12-28 02:54:20.263
BI-RUI-025;64.30;2025-12-28 02:55:45.977
BI-RUI-C005;54.7;2025-12-28 02:55:49.243
BI-RUI-P011;60.5;2025-12-28 02:55:49.773
BI-RUI-C025;44.10;2025-12-28 02:56:15.247
BI-RUI-020;57.40;2025-12-28 02:56:15.293
BI-RUI-BR11;55.424;2025-12-28 02:56:16.67
BI-RUI-C009;50.8;2025-12-28 02:56:35.5
BI-RUI-C006;62.2;2025-12-28 02:56:55.11
BI-RUI-C002;75.8;2025-12-28 02:56:56.737
BI-RUI-P002;30.7;2025-12-28 02:57:17.957
BI-RUI-P009;63.2;2025-12-28 02:57:33.477
BI-RUI-C012;59.3;2025-12-28 02:57:35.337
BI-RUI-021;66.00;2025-12-28 02:58:54.533
BI-RUI-015;73.683;2025-12-28 02:59:00.55
BI-RUI-C015;58.40;2025-12-28 02:59:29.617
BI-RUI-P013;61.0;2025-12-28 02:59:42.053
BI-RUI-C005;54.8;2025-12-28 03:00:15.717
BI-RUI-019;62.014;2025-12-28 03:00:41.873
BI-RUI-017;70.578;2025-12-28 03:00:41.873
BI-RUI-022;76.50;2025-12-28 03:00:41.873
BI-RUI-004;69.718;2025-12-28 03:00:41.873
BI-RUI-BR8;59.10;2025-12-28 03:01:04.44
BI-RUI-006;79.579;2025-12-28 03:01:14.27
BI-RUI-001;68.140;2025-12-28 03:01:22.05
BI-RUI-C003;48.70;2025-12-28 03:01:33.413
BI-RUI-007;60.571;2025-12-28 03:01:35.053
BI-RUI-C004;74.5;2025-12-28 03:01:39.68
BI-RUI-C025;39.00;2025-12-28 03:01:43.117
BI-RUI-022;74.90;2025-12-28 03:02:05.65
BI-RUI-BR8;45.40;2025-12-28 03:02:18.56
BI-RUI-C001;72.6;2025-12-28 03:02:35.403
BI-RUI-C016;46.5;2025-12-28 03:03:23.083
BI-RUI-C018;56.10;2025-12-28 03:03:36.583
BI-RUI-008;63.588;2025-12-28 03:03:43.57
BI-RUI-C011;53.90;2025-12-28 03:03:48.117
BI-RUI-010;71.003;2025-12-28 03:03:51.76
BI-RUI-P004;43.0;2025-12-28 03:04:23.78
BI-RUI-023;58.60;2025-12-28 03:04:24.327
BI-RUI-C008;53.2;2025-12-28 03:04:34.75
BI-RUI-P001;45.0;2025-12-28 03:05:27.943
BI-RUI-011;54.363;2025-12-28 03:06:07.637
BI-RUI-C025;39.80;2025-12-28 03:07:09.957
BI-RUI-C020;65.70;2025-12-28 03:07:19.333
BI-RUI-005;60.440;2025-12-28 03:07:33.88
BI-RUI-009;59.957;2025-12-28 03:07:43.883
BI-RUI-P012;67.2;2025-12-28 03:08:11.12
BI-RUI-BR15;63.00;2025-12-28 03:08:35.967
BI-RUI-P007;58.9;2025-12-28 03:08:36.39
BI-RUI-P014;53.1;2025-12-28 03:09:20.457
BI-RUI-P011;62.7;2025-12-28 03:10:49.97
BI-RUI-025;64.20;2025-12-28 03:11:02.017
BI-RUI-C005;54.4;2025-12-28 03:11:05.673
BI-RUI-BR11;68.819;2025-12-28 03:11:18.69
BI-RUI-020;54.80;2025-12-28 03:11:22.393
BI-RUI-C009;61.1;2025-12-28 03:11:52.117
BI-RUI-C006;64.8;2025-12-28 03:12:13.15
BI-RUI-C002;75.4;2025-12-28 03:12:13.4
BI-RUI-P002;30.7;2025-12-28 03:12:18.213
BI-RUI-P009;62.1;2025-12-28 03:12:33.933
BI-RUI-C025;40.40;2025-12-28 03:12:37.56
BI-RUI-C012;56.6;2025-12-28 03:12:51.22
BI-RUI-021;59.20;2025-12-28 03:14:10.29
BI-RUI-015;71.968;2025-12-28 03:14:13.09
BI-RUI-P005;60.8;2025-12-28 03:14:21.777
BI-RUI-P013;63.5;2025-12-28 03:14:42.42
BI-RUI-C015;57.80;2025-12-28 03:14:46.28
BI-RUI-017;73.154;2025-12-28 03:15:21.143
BI-RUI-019;62.866;2025-12-28 03:15:36.757
BI-RUI-C005;61.1;2025-12-28 03:15:45.193
BI-RUI-004;68.769;2025-12-28 03:15:47.867
BI-RUI-007;53.522;2025-12-28 03:16:17.183
BI-RUI-006;78.066;2025-12-28 03:16:21.15
BI-RUI-001;68.819;2025-12-28 03:16:25.95
BI-RUI-C003;50.80;2025-12-28 03:16:50.937
BI-RUI-C004;74.6;2025-12-28 03:16:56.28
BI-RUI-022;70.20;2025-12-28 03:17:28.393
BI-RUI-BR8;51.40;2025-12-28 03:17:42.1
BI-RUI-P010;55.4;2025-12-28 03:17:49.867
BI-RUI-C001;65.7;2025-12-28 03:17:52.757
BI-RUI-C025;36.60;2025-12-28 03:17:55.553
BI-RUI-008;64.754;2025-12-28 03:18:38.827
BI-RUI-C016;49.6;2025-12-28 03:18:39.857
BI-RUI-010;72.972;2025-12-28 03:18:57.03
BI-RUI-C018;52.40;2025-12-28 03:18:59.64
BI-RUI-C011;49.20;2025-12-28 03:19:17.11
BI-RUI-P004;42.7;2025-12-28 03:19:24.347
BI-RUI-023;55.50;2025-12-28 03:19:41.287
BI-RUI-C008;51.2;2025-12-28 03:19:46.193
BI-RUI-P006;65.3;2025-12-28 03:19:58.257
BI-RUI-P001;43.7;2025-12-28 03:20:28.403
BI-RUI-011;52.351;2025-12-28 03:20:56.827
BI-RUI-P003;48.9;2025-12-28 03:21:42.067
BI-RUI-005;63.840;2025-12-28 03:22:43.59
BI-RUI-009;68.314;2025-12-28 03:22:43.747
BI-RUI-C020;62.90;2025-12-28 03:22:47.92
BI-RUI-P012;61.7;2025-12-28 03:23:11.237
BI-RUI-C025;41.00;2025-12-28 03:23:16.05
BI-RUI-P007;55.2;2025-12-28 03:23:36.52
BI-RUI-BR15;61.50;2025-12-28 03:23:52.57
BI-RUI-P014;53.5;2025-12-28 03:24:20.807
BI-RUI-P011;59.6;2025-12-28 03:25:50.177
BI-RUI-C005;52.4;2025-12-28 03:26:22.463
BI-RUI-BR11;51.479;2025-12-28 03:26:28.59
BI-RUI-025;62.00;2025-12-28 03:26:30.887
BI-RUI-020;55.50;2025-12-28 03:26:39.45
BI-RUI-C009;59.3;2025-12-28 03:27:09.14
BI-RUI-P002;30.7;2025-12-28 03:27:18.407
BI-RUI-C002;75.3;2025-12-28 03:27:21.72
BI-RUI-C006;62.0;2025-12-28 03:27:31.283
BI-RUI-P009;60.0;2025-12-28 03:27:34.02
BI-RUI-C012;57.0;2025-12-28 03:28:00.977
BI-RUI-C025;38.90;2025-12-28 03:28:44.013
BI-RUI-015;69.799;2025-12-28 03:29:04.093
BI-RUI-P005;61.9;2025-12-28 03:29:22.393
BI-RUI-021;55.60;2025-12-28 03:29:26.673
BI-RUI-P013;59.1;2025-12-28 03:29:43.003
BI-RUI-C015;58.10;2025-12-28 03:29:59.943
BI-RUI-017;70.785;2025-12-28 03:30:20.243
BI-RUI-019;61.821;2025-12-28 03:30:28.213
BI-RUI-004;65.039;2025-12-28 03:30:36.95
BI-RUI-C005;59.1;2025-12-28 03:30:56.39
BI-RUI-006;77.716;2025-12-28 03:31:04.47
BI-RUI-001;66.664;2025-12-28 03:31:17.237
BI-RUI-007;54.226;2025-12-28 03:31:28.41
BI-RUI-C003;50.20;2025-12-28 03:32:03.337
BI-RUI-C004;75.5;2025-12-28 03:32:07.867
BI-RUI-P010;55.7;2025-12-28 03:32:49.98
BI-RUI-022;61.50;2025-12-28 03:32:51.187
BI-RUI-C001;66.4;2025-12-28 03:33:08.767
BI-RUI-BR8;50.30;2025-12-28 03:33:09.047
BI-RUI-008;60.067;2025-12-28 03:33:36.737
BI-RUI-010;67.199;2025-12-28 03:33:44.77
BI-RUI-C016;46.5;2025-12-28 03:33:51.35
BI-RUI-C025;35.20;2025-12-28 03:34:10.65
BI-RUI-C018;54.00;2025-12-28 03:34:18.26
BI-RUI-P004;51.2;2025-12-28 03:34:24.917
BI-RUI-C011;57.10;2025-12-28 03:34:46.31
BI-RUI-023;59.40;2025-12-28 03:34:57.797
BI-RUI-P006;64.3;2025-12-28 03:34:58.687
BI-RUI-C008;50.2;2025-12-28 03:35:02.78
BI-RUI-P001;43.9;2025-12-28 03:35:28.503
BI-RUI-011;72.598;2025-12-28 03:36:06.32
BI-RUI-P003;51.2;2025-12-28 03:36:42.497
BI-RUI-005;61.573;2025-12-28 03:37:34.52
BI-RUI-009;57.418;2025-12-28 03:37:44.083
BI-RUI-P012;59.5;2025-12-28 03:38:11.443
BI-RUI-C020;60.60;2025-12-28 03:38:16.227
BI-RUI-BR15;63.70;2025-12-28 03:39:11.297
BI-RUI-C025;35.20;2025-12-28 03:39:30.283
BI-RUI-P011;62.7;2025-12-28 03:40:50.387
BI-RUI-BR11;55.488;2025-12-28 03:41:19.937
BI-RUI-C005;51.7;2025-12-28 03:41:29.8
BI-RUI-025;58.20;2025-12-28 03:41:44.3
BI-RUI-020;52.20;2025-12-28 03:41:56.473
BI-RUI-P002;30.7;2025-12-28 03:42:18.43
BI-RUI-C009;50.9;2025-12-28 03:42:23.93
BI-RUI-C002;75.4;2025-12-28 03:42:38.12
BI-RUI-C006;60.5;2025-12-28 03:42:49.217
BI-RUI-C012;55.7;2025-12-28 03:43:17.203
BI-RUI-015;70.536;2025-12-28 03:44:00.77
BI-RUI-P005;59.4;2025-12-28 03:44:22.913
BI-RUI-021;57.30;2025-12-28 03:44:43.573
BI-RUI-C025;36.40;2025-12-28 03:44:57.997
BI-RUI-017;70.693;2025-12-28 03:45:21.14
BI-RUI-C015;57.20;2025-12-28 03:45:23.61
BI-RUI-019;61.298;2025-12-28 03:45:39.923
BI-RUI-004;65.793;2025-12-28 03:45:44.503
BI-RUI-006;79.704;2025-12-28 03:46:10.727
BI-RUI-C005;55.8;2025-12-28 03:46:13.24
BI-RUI-007;53.863;2025-12-28 03:46:25.383
BI-RUI-001;67.805;2025-12-28 03:46:26.18
BI-RUI-C003;47.40;2025-12-28 03:47:20.11
BI-RUI-C004;74.7;2025-12-28 03:47:24.343
BI-RUI-P010;57.0;2025-12-28 03:47:50.253
BI-RUI-022;61.20;2025-12-28 03:48:13.82
BI-RUI-C001;67.7;2025-12-28 03:48:31.523
BI-RUI-BR8;47.70;2025-12-28 03:48:36.713
BI-RUI-008;60.084;2025-12-28 03:48:39.01
BI-RUI-010;63.897;2025-12-28 03:48:47.15
BI-RUI-C016;46.1;2025-12-28 03:49:12.763
BI-RUI-C018;59.90;2025-12-28 03:49:31.093
BI-RUI-P006;64.4;2025-12-28 03:49:58.723
BI-RUI-023;50.60;2025-12-28 03:50:05.193
BI-RUI-C011;50.50;2025-12-28 03:50:12.727
BI-RUI-C008;50.1;2025-12-28 03:50:14.13
BI-RUI-C025;36.00;2025-12-28 03:50:26.51
BI-RUI-P001;46.5;2025-12-28 03:50:29.07
BI-RUI-011;49.070;2025-12-28 03:51:07.06
BI-RUI-P003;51.0;2025-12-28 03:51:42.94
BI-RUI-005;60.574;2025-12-28 03:52:34.353
BI-RUI-009;65.071;2025-12-28 03:52:42.04
BI-RUI-P007;58.2;2025-12-28 03:53:37.61
BI-RUI-C020;66.00;2025-12-28 03:53:46.567
BI-RUI-P014;53.2;2025-12-28 03:54:21.24
BI-RUI-BR15;61.20;2025-12-28 03:54:21.867
BI-RUI-P011;60.9;2025-12-28 03:55:50.613
BI-RUI-C025;36.00;2025-12-28 03:55:54.737
BI-RUI-BR11;51.332;2025-12-28 03:56:16.68
BI-RUI-C005;50.2;2025-12-28 03:56:48.353
BI-RUI-025;58.60;2025-12-28 03:57:06.967
BI-RUI-020;55.00;2025-12-28 03:57:17.967
BI-RUI-P002;30.7;2025-12-28 03:57:18.653
BI-RUI-P009;60.9;2025-12-28 03:57:34.25
BI-RUI-C009;48.7;2025-12-28 03:57:34.53
BI-RUI-C002;75.8;2025-12-28 03:57:48.94
BI-RUI-C006;58.9;2025-12-28 03:58:05.52
BI-RUI-C012;57.9;2025-12-28 03:58:34.087
BI-RUI-015;68.777;2025-12-28 03:59:07.887
BI-RUI-P013;63.2;2025-12-28 03:59:44.127
BI-RUI-021;60.60;2025-12-28 03:59:50.313
BI-RUI-019;61.779;2025-12-28 04:00:40.273
BI-RUI-017;70.732;2025-12-28 04:00:40.273
BI-RUI-C015;58.90;2025-12-28 04:00:40.603
BI-RUI-006;79.707;2025-12-28 04:01:03.26
BI-RUI-004;64.362;2025-12-28 04:01:03.323
BI-RUI-C025;35.80;2025-12-28 04:01:15.233
BI-RUI-001;65.550;2025-12-28 04:01:15.763
BI-RUI-C005;51.8;2025-12-28 04:01:29.453
BI-RUI-007;53.986;2025-12-28 04:01:33.563
BI-RUI-C004;75.1;2025-12-28 04:02:40.18
BI-RUI-C003;48.20;2025-12-28 04:02:40.993
BI-RUI-022;64.70;2025-12-28 04:03:27.233
BI-RUI-008;64.220;2025-12-28 04:03:36.877
BI-RUI-C001;70.1;2025-12-28 04:03:53.313
BI-RUI-010;68.736;2025-12-28 04:03:54.753
BI-RUI-BR8;52.10;2025-12-28 04:04:02.94
BI-RUI-P004;43.3;2025-12-28 04:04:25.99
BI-RUI-C016;45.0;2025-12-28 04:04:33.477
BI-RUI-C018;63.50;2025-12-28 04:04:43.26
BI-RUI-023;57.50;2025-12-28 04:05:15.45
BI-RUI-P001;43.4;2025-12-28 04:05:29.297
BI-RUI-C008;51.5;2025-12-28 04:05:32.0
BI-RUI-C011;56.50;2025-12-28 04:05:40.017
BI-RUI-011;63.646;2025-12-28 04:06:06.893
BI-RUI-C025;37.10;2025-12-28 04:06:42.087
BI-RUI-005;56.756;2025-12-28 04:07:34.093
BI-RUI-009;62.213;2025-12-28 04:07:42.33
BI-RUI-P012;60.8;2025-12-28 04:08:12.05
BI-RUI-P007;57.6;2025-12-28 04:08:38.023
BI-RUI-C020;61.60;2025-12-28 04:09:12.857
BI-RUI-P014;55.2;2025-12-28 04:09:21.437
BI-RUI-BR15;61.20;2025-12-28 04:09:40.517
BI-RUI-P011;61.0;2025-12-28 04:10:50.773
BI-RUI-BR11;49.384;2025-12-28 04:11:18.887
BI-RUI-C005;51.0;2025-12-28 04:11:58.957
BI-RUI-C025;35.00;2025-12-28 04:12:08.66
BI-RUI-P002;30.7;2025-12-28 04:12:18.693
BI-RUI-025;59.20;2025-12-28 04:12:24.943
BI-RUI-P009;60.7;2025-12-28 04:12:34.79
BI-RUI-020;53.60;2025-12-28 04:12:34.803
BI-RUI-C009;52.3;2025-12-28 04:12:50.493
BI-RUI-C002;76.9;2025-12-28 04:13:06.2
BI-RUI-C006;59.8;2025-12-28 04:13:26.123
BI-RUI-C012;59.8;2025-12-28 04:13:41.873
BI-RUI-015;67.396;2025-12-28 04:14:10.567
BI-RUI-P005;59.8;2025-12-28 04:14:23.427
BI-RUI-P013;60.6;2025-12-28 04:14:44.617
BI-RUI-021;55.50;2025-12-28 04:15:06.777
BI-RUI-017;70.931;2025-12-28 04:15:17.933
BI-RUI-019;62.009;2025-12-28 04:15:37.547
BI-RUI-004;61.439;2025-12-28 04:15:37.983
BI-RUI-C015;57.40;2025-12-28 04:16:03.503
BI-RUI-006;75.850;2025-12-28 04:16:08.457
BI-RUI-001;66.472;2025-12-28 04:16:12.817
BI-RUI-007;53.202;2025-12-28 04:16:39.367
BI-RUI-C005;52.9;2025-12-28 04:16:46.993
BI-RUI-C025;35.20;2025-12-28 04:17:35.5
BI-RUI-P010;55.5;2025-12-28 04:17:50.89
BI-RUI-C004;75.3;2025-12-28 04:17:56.89
BI-RUI-C003;53.00;2025-12-28 04:18:02.987
BI-RUI-008;56.407;2025-12-28 04:18:36.82
BI-RUI-022;58.80;2025-12-28 04:18:47.523
BI-RUI-010;67.267;2025-12-28 04:18:49.743
BI-RUI-C001;70.9;2025-12-28 04:19:08.933
BI-RUI-P004;44.5;2025-12-28 04:19:26.53
BI-RUI-BR8;47.90;2025-12-28 04:19:30.497
BI-RUI-C018;58.30;2025-12-28 04:19:53.47
BI-RUI-C016;44.6;2025-12-28 04:19:56.22
BI-RUI-P006;66.0;2025-12-28 04:19:59.11
BI-RUI-023;52.60;2025-12-28 04:20:23.817
BI-RUI-P001;43.4;2025-12-28 04:20:29.77
BI-RUI-C008;50.3;2025-12-28 04:20:38.803
BI-RUI-011;52.610;2025-12-28 04:20:57.557
BI-RUI-C011;52.90;2025-12-28 04:21:08.73
BI-RUI-P003;52.4;2025-12-28 04:21:43.75
BI-RUI-005;62.336;2025-12-28 04:22:34.13
BI-RUI-009;51.606;2025-12-28 04:22:45.193
BI-RUI-C025;38.50;2025-12-28 04:23:02.4
BI-RUI-P012;57.6;2025-12-28 04:23:12.37
BI-RUI-P007;55.7;2025-12-28 04:23:38.437
BI-RUI-P014;52.3;2025-12-28 04:24:21.927
BI-RUI-C020;51.60;2025-12-28 04:24:39.867
BI-RUI-BR15;62.00;2025-12-28 04:25:11.573
BI-RUI-P011;57.8;2025-12-28 04:25:51.063
BI-RUI-BR11;51.770;2025-12-28 04:26:20.237
BI-RUI-C005;49.6;2025-12-28 04:27:15.917
BI-RUI-P002;30.7;2025-12-28 04:27:19.103
BI-RUI-P009;61.7;2025-12-28 04:27:35.31
BI-RUI-025;57.30;2025-12-28 04:27:38.31
BI-RUI-020;51.10;2025-12-28 04:27:53.187
BI-RUI-C009;47.1;2025-12-28 04:28:13.487
BI-RUI-C025;35.70;2025-12-28 04:28:19.66
BI-RUI-C002;76.1;2025-12-28 04:28:28.927
BI-RUI-C006;57.5;2025-12-28 04:28:48.977
BI-RUI-C012;56.3;2025-12-28 04:28:52.663
BI-RUI-015;65.702;2025-12-28 04:29:06.197
BI-RUI-P005;67.5;2025-12-28 04:29:23.56
BI-RUI-P013;61.5;2025-12-28 04:29:44.983
BI-RUI-021;50.20;2025-12-28 04:30:22.533
BI-RUI-017;75.962;2025-12-28 04:30:27.207
BI-RUI-019;61.659;2025-12-28 04:30:28.74
BI-RUI-004;64.385;2025-12-28 04:30:40.427
BI-RUI-006;74.030;2025-12-28 04:31:06.43
BI-RUI-C015;60.20;2025-12-28 04:31:20.95
BI-RUI-007;52.788;2025-12-28 04:31:24.23
BI-RUI-001;68.695;2025-12-28 04:31:26.527
BI-RUI-C005;56.6;2025-12-28 04:32:02.343
BI-RUI-P010;58.1;2025-12-28 04:32:50.96
BI-RUI-C004;74.8;2025-12-28 04:33:14.073
BI-RUI-C003;44.40;2025-12-28 04:33:22.573
BI-RUI-008;54.679;2025-12-28 04:33:33.92
BI-RUI-C025;39.10;2025-12-28 04:33:45.467
BI-RUI-022;59.20;2025-12-28 04:34:03.157
BI-RUI-010;67.284;2025-12-28 04:34:07.89
BI-RUI-P004;43.6;2025-12-28 04:34:27.097
BI-RUI-C001;68.7;2025-12-28 04:34:30.707
BI-RUI-P006;61.8;2025-12-28 04:34:59.477
BI-RUI-BR8;47.20;2025-12-28 04:35:02.383
BI-RUI-C018;57.60;2025-12-28 04:35:10.587
BI-RUI-C016;44.8;2025-12-28 04:35:16.853
BI-RUI-P001;44.2;2025-12-28 04:35:29.84
BI-RUI-023;55.90;2025-12-28 04:35:34.98
BI-RUI-C008;49.4;2025-12-28 04:35:49.687
BI-RUI-011;48.801;2025-12-28 04:36:00.063
BI-RUI-C011;49.50;2025-12-28 04:36:38.38
BI-RUI-P003;58.4;2025-12-28 04:36:44.177
BI-RUI-005;63.376;2025-12-28 04:37:42.683
BI-RUI-009;63.606;2025-12-28 04:37:44.17
BI-RUI-P012;60.4;2025-12-28 04:38:12.627
BI-RUI-C025;38.30;2025-12-28 04:39:13.29
BI-RUI-C020;46.60;2025-12-28 04:39:56.953
BI-RUI-BR15;61.10;2025-12-28 04:40:28.957
BI-RUI-P011;60.9;2025-12-28 04:40:51.35
BI-RUI-BR11;50.378;2025-12-28 04:41:20.103
BI-RUI-P002;30.7;2025-12-28 04:42:19.627
BI-RUI-C005;49.0;2025-12-28 04:42:33.033
BI-RUI-025;56.50;2025-12-28 04:42:54.303
BI-RUI-020;52.60;2025-12-28 04:43:09.273
BI-RUI-C009;74.2;2025-12-28 04:43:30.747
BI-RUI-C002;75.9;2025-12-28 04:43:36.793
BI-RUI-C012;55.0;2025-12-28 04:44:08.437
BI-RUI-015;68.361;2025-12-28 04:44:10.75
BI-RUI-C006;58.0;2025-12-28 04:44:11.343
BI-RUI-P005;60.1;2025-12-28 04:44:23.893
BI-RUI-C025;35.20;2025-12-28 04:44:35.503
BI-RUI-017;76.804;2025-12-28 04:45:21.697
BI-RUI-019;60.835;2025-12-28 04:45:36.293
BI-RUI-004;61.982;2025-12-28 04:45:36.527
BI-RUI-021;51.80;2025-12-28 04:45:39.37
BI-RUI-006;74.455;2025-12-28 04:46:06.797
BI-RUI-001;62.850;2025-12-28 04:46:10.83
BI-RUI-007;54.876;2025-12-28 04:46:24.5
BI-RUI-C015;58.00;2025-12-28 04:46:38.457
BI-RUI-C005;74.8;2025-12-28 04:47:17.51
BI-RUI-P010;56.0;2025-12-28 04:47:51.123
BI-RUI-C003;46.90;2025-12-28 04:48:34.987
BI-RUI-C004;74.6;2025-12-28 04:48:36.27
BI-RUI-008;63.448;2025-12-28 04:48:43.8
BI-RUI-010;69.538;2025-12-28 04:48:44.99
BI-RUI-022;58.60;2025-12-28 04:49:19.76
BI-RUI-C001;68.3;2025-12-28 04:49:46.67
BI-RUI-P006;62.8;2025-12-28 04:49:59.81
BI-RUI-C025;36.20;2025-12-28 04:50:02.827
BI-RUI-C018;52.10;2025-12-28 04:50:26.83
BI-RUI-C016;44.1;2025-12-28 04:50:27.08
BI-RUI-P001;46.9;2025-12-28 04:50:29.86
BI-RUI-BR8;50.20;2025-12-28 04:50:33.237
BI-RUI-023;59.10;2025-12-28 04:50:44.613
BI-RUI-011;51.960;2025-12-28 04:50:58.333
BI-RUI-C008;49.6;2025-12-28 04:51:10.18
BI-RUI-P003;56.4;2025-12-28 04:51:44.62
BI-RUI-C011;46.50;2025-12-28 04:52:11.61
BI-RUI-005;54.471;2025-12-28 04:52:43.38
BI-RUI-009;62.835;2025-12-28 04:52:45.52
BI-RUI-P007;58.4;2025-12-28 04:53:39.307
BI-RUI-P014;52.0;2025-12-28 04:54:22.563
BI-RUI-C020;47.30;2025-12-28 04:55:28.853
BI-RUI-C025;39.20;2025-12-28 04:55:31.18
BI-RUI-BR15;57.30;2025-12-28 04:55:36.823
BI-RUI-P011;61.0;2025-12-28 04:55:51.527
BI-RUI-BR11;52.536;2025-12-28 04:56:20.33
BI-RUI-P002;30.7;2025-12-28 04:57:19.867
BI-RUI-P009;60.3;2025-12-28 04:57:35.917
BI-RUI-C005;50.3;2025-12-28 04:57:49.497
BI-RUI-025;56.10;2025-12-28 04:58:14.64
BI-RUI-020;53.10;2025-12-28 04:58:20.39
BI-RUI-C009;61.9;2025-12-28 04:58:46.613
BI-RUI-C002;76.2;2025-12-28 04:58:58.99
BI-RUI-015;64.289;2025-12-28 04:59:12.773
BI-RUI-C012;55.0;2025-12-28 04:59:24.32
BI-RUI-C006;58.2;2025-12-28 04:59:29.383
BI-RUI-P013;60.9;2025-12-28 04:59:45.73
BI-RUI-019;60.543;2025-12-28 05:00:52.41
BI-RUI-017;79.622;2025-12-28 05:00:52.41
BI-RUI-004;60.741;2025-12-28 05:00:52.41
BI-RUI-006;71.030;2025-12-28 05:01:13.49
BI-RUI-021;48.50;2025-12-28 05:01:13.49
BI-RUI-C025;38.20;2025-12-28 05:01:13.49
BI-RUI-001;67.371;2025-12-28 05:01:22.9
BI-RUI-007;53.257;2025-12-28 05:01:25.883
BI-RUI-C015;55.90;2025-12-28 05:01:55.09
BI-RUI-021;38.70;2025-12-28 05:02:28.313
BI-RUI-C025;35.90;2025-12-28 05:02:32.283
BI-RUI-C005;60.4;2025-12-28 05:02:35.783
BI-RUI-008;55.111;2025-12-28 05:03:44.34
